Order ID;Date;Product;Category; Purchase Price ; Sale Price ; Profit ;Quantity;Order Status;Delivery Date;Delivery Time (Days);Delivery Cost; Revenue ;Salesperson;Customer Name;Gender;Age;Age Group;State;Country
1594;30/08/2022;Laptop;Electronics; 57 ; 93 ; 862 ;24;Delivered;05/09/2022;6;2; 864 ;David Willy;Thomas Floyd;Male;33;Middle Age;Seattle;United States
1595;23/02/2022;T-shirt;Clothing; 29 ; 52 ; 1.007 ;44;Delivered;02/03/2022;7;5; 1.012 ;Lisa Rizi;Christopher Cruz;Male;59;Senior;New York;United States
1596;18/01/2022;Sandles;Footwear; 53 ; 81 ; 1.089 ;39;Delivered;19/01/2022;1;3; 1.092 ;Arnold Fazer;Amanda Brooks;Male;65;Senior;New York;United States
1597;10/03/2022;Sandles;Footwear; 96 ; 114 ; 896 ;50;Delivered;14/03/2022;4;4; 900 ;Lisa Rizi;Mr. Bruce Lopez;Male;36;Middle Age;Boston;United States
1598;07/06/2022;TV;Electronics; 30 ; 40 ; 375 ;38;Delivered;12/06/2022;5;5; 380 ;Arnold Fazer;Chris Ashley;Male;51;Senior;Atlanta;United States
1599;03/01/2022;Laptop;Electronics; 88 ; 98 ; 168 ;17;Delivered;08/01/2022;5;2; 170 ;Lisa Rizi;Jeffrey Reynolds;Male;34;Middle Age;Seattle;United States
1600;17/09/2022;T-shirt;Clothing; 24 ; 35 ; 96 ;9;Delivered;19/09/2022;2;3; 99 ;Emily Lizz;Cody Torres;Male;33;Middle Age;Los Angeles;United States
1601;09/06/2022;Sneakers;Footwear; 64 ; 88 ; 980 ;41;Delivered;13/06/2022;4;4; 984 ;David Willy;Patrick Cabrera;Male;45;Middle Age;New York;United States
1602;13/03/2022;Sandles;Footwear; 46 ; 64 ; 878 ;49;Delivered;20/03/2022;7;4; 882 ;Emily Lizz;John Mullins;Male;29;Young;Los Angeles;United States
1603;25/09/2022;Refrigerator;Appliances; 85 ; 104 ; 814 ;43;Delivered;01/10/2022;6;3; 817 ;Emily Lizz;Christina Brown;Male;25;Young;Atlanta;United States
1604;15/04/2022;Sandles;Footwear; 98 ; 123 ; 72 ;3;Delivered;21/04/2022;6;3; 75 ;Lisa Rizi;Stephanie Scott;Male;37;Middle Age;Houston;United States
1605;12/08/2022;T-shirt;Clothing; 49 ; 86 ; 1.365 ;37;Delivered;19/08/2022;7;4; 1.369 ;David Willy;Amy Hernandez;Male;53;Senior;Washington, D.C.;United States
1606;18/12/2022;Jeans;Clothing; 82 ; 102 ; 316 ;16;Delivered;25/12/2022;7;4; 320 ;Lisa Rizi;Brady Holmes;Male;24;Young;Chicago;United States
1607;03/07/2022;Jeans;Clothing; 94 ; 111 ; 185 ;11;Delivered;07/07/2022;4;2; 187 ;Emily Lizz;Megan Kerr;Male;60;Senior;New York;United States
1608;28/07/2022;Smartphone;Electronics; 60 ; 73 ; 323 ;25;Delivered;03/08/2022;6;2; 325 ;Arnold Fazer;Brian Flores;Male;59;Senior;Seattle;United States
1609;05/08/2022;Smartphone;Electronics; 80 ; 103 ; 1.123 ;49;Delivered;11/08/2022;6;4; 1.127 ;Chris Jordan;Kayla Long;Male;49;Middle Age;San Francisco;United States
1610;05/06/2022;TV;Electronics; 57 ; 71 ; 683 ;49;Delivered;09/06/2022;4;3; 686 ;Arnold Fazer;Sean Hernandez;Male;33;Middle Age;New York;United States
1611;31/10/2022;Watch;Accessories; 57 ; 88 ; 492 ;16;Delivered;01/11/2022;1;4; 496 ;David Willy;Catherine Hays;Male;55;Senior;New York;United States
1612;27/07/2022;Refrigerator;Appliances; 38 ; 60 ; 965 ;44;Delivered;02/08/2022;6;3; 968 ;Emily Lizz;Sierra Pena;Male;38;Middle Age;Seattle;United States
1613;22/01/2022;Sandles;Footwear; 20 ; 58 ; 1.478 ;39;Delivered;24/01/2022;2;4; 1.482 ;David Willy;Gabriel Brewer;Male;53;Senior;Seattle;United States
1614;06/08/2022;Washing Machine;Appliances; 95 ; 127 ; 699 ;22;Delivered;09/08/2022;3;5; 704 ;Emily Lizz;Jason Alexander;Male;53;Senior;Atlanta;United States
1615;21/09/2022;Watch;Accessories; 71 ; 109 ; 793 ;21;Delivered;26/09/2022;5;5; 798 ;Arnold Fazer;Adrienne Lyons;Male;41;Middle Age;Boston;United States
1616;14/07/2022;Watch;Accessories; 79 ; 113 ; 539 ;16;Delivered;19/07/2022;5;5; 544 ;Emily Lizz;John Reyes;Male;36;Middle Age;Los Angeles;United States
1617;20/06/2022;T-shirt;Clothing; 22 ; 34 ; 357 ;30;Delivered;23/06/2022;3;3; 360 ;Arnold Fazer;Tina Jackson;Male;60;Senior;Miami;United States
1618;14/03/2022;Sandles;Footwear; 53 ; 85 ; 221 ;7;Delivered;15/03/2022;1;3; 224 ;Arnold Fazer;Abigail Miller;Male;54;Senior;Chicago;United States
1619;15/04/2022;Washing Machine;Appliances; 77 ; 99 ; 525 ;24;Delivered;16/04/2022;1;3; 528 ;David Willy;Melissa Davidson;Male;47;Middle Age;Seattle;United States
1620;06/09/2022;Sneakers;Footwear; 38 ; 51 ; 141 ;11;Delivered;09/09/2022;3;2; 143 ;David Willy;Zachary Hamilton;Male;56;Senior;Miami;United States
1621;05/04/2022;Sandles;Footwear; 59 ; 84 ; 897 ;36;Delivered;12/04/2022;7;3; 900 ;Arnold Fazer;Edward Benitez;Male;45;Middle Age;Atlanta;United States
1622;02/03/2022;Laptop;Electronics; 62 ; 89 ; 1.132 ;42;Delivered;07/03/2022;5;2; 1.134 ;Lisa Rizi;Anthony Mathews;Male;26;Young;San Francisco;United States
1623;15/05/2022;Refrigerator;Appliances; 95 ; 119 ; 836 ;35;Delivered;19/05/2022;4;4; 840 ;Lisa Rizi;Alexis Clark;Male;16;Young;New York;United States
1624;29/05/2022;Watch;Accessories; 55 ; 87 ; 638 ;20;Delivered;05/06/2022;7;2; 640 ;Arnold Fazer;Angelica Hines;Male;31;Middle Age;Boston;United States
1625;25/03/2022;T-shirt;Clothing; 48 ; 67 ; 736 ;39;Delivered;01/04/2022;7;5; 741 ;Emily Lizz;Lindsay Harris;Male;39;Middle Age;Miami;United States
1626;24/11/2022;Jeans;Clothing; 59 ; 70 ; 261 ;24;Delivered;01/12/2022;7;3; 264 ;Arnold Fazer;David Gamble;Male;57;Senior;Boston;United States
1627;13/04/2022;T-shirt;Clothing; 52 ; 84 ; 1.372 ;43;Delivered;16/04/2022;3;4; 1.376 ;Emily Lizz;Emily Fuller;Male;40;Middle Age;Washington, D.C.;United States
1628;29/08/2022;Sneakers;Footwear; 91 ; 129 ; 337 ;9;Delivered;02/09/2022;4;5; 342 ;Emily Lizz;Michelle Mckee;Male;48;Middle Age;Boston;United States
1629;01/01/2022;Sneakers;Footwear; 71 ; 83 ; 116 ;10;Delivered;06/01/2022;5;4; 120 ;Emily Lizz;Troy Boyd;Male;37;Middle Age;Los Angeles;United States
1630;10/10/2022;Washing Machine;Appliances; 37 ; 50 ; 621 ;48;Delivered;15/10/2022;5;3; 624 ;Chris Jordan;Whitney Anderson;Male;38;Middle Age;Seattle;United States
1631;15/10/2022;Smartphone;Electronics; 59 ; 90 ; 121 ;4;Delivered;17/10/2022;2;3; 124 ;Emily Lizz;Lindsay Frazier;Male;20;Young;Boston;United States
1632;27/04/2022;Jeans;Clothing; 20 ; 44 ; 526 ;22;Delivered;03/05/2022;6;2; 528 ;Emily Lizz;Hunter Lee;Male;25;Young;Seattle;United States
1633;26/12/2022;Laptop;Electronics; 90 ; 107 ; 353 ;21;Delivered;28/12/2022;2;4; 357 ;Arnold Fazer;Jacob Parker;Male;37;Middle Age;Boston;United States
1634;30/07/2022;Washing Machine;Appliances; 72 ; 88 ; 60 ;4;Delivered;05/08/2022;6;4; 64 ;Arnold Fazer;Dennis Ayala Jr.;Male;64;Senior;Chicago;United States
1635;02/04/2022;Jeans;Clothing; 23 ; 48 ; 421 ;17;Delivered;08/04/2022;6;4; 425 ;Emily Lizz;Tanya Joseph;Male;16;Young;New York;United States
1636;04/04/2022;T-shirt;Clothing; 24 ; 50 ; 1.114 ;43;Delivered;08/04/2022;4;4; 1.118 ;David Willy;Holly Scott;Male;50;Middle Age;New York;United States
1637;30/05/2022;Jeans;Clothing; 91 ; 116 ; 397 ;16;Delivered;01/06/2022;2;3; 400 ;Chris Jordan;Angela Rice;Male;37;Middle Age;Chicago;United States
1638;21/07/2022;Laptop;Electronics; 98 ; 111 ; 295 ;23;Delivered;27/07/2022;6;4; 299 ;Lisa Rizi;Glenn Wright;Male;53;Senior;Boston;United States
1639;06/04/2022;Washing Machine;Appliances; 20 ; 36 ; 316 ;20;Delivered;11/04/2022;5;4; 320 ;Arnold Fazer;Michael Boyd;Male;22;Young;Boston;United States
1640;28/01/2022;Watch;Accessories; 36 ; 58 ; 985 ;45;Delivered;29/01/2022;1;5; 990 ;Emily Lizz;Dr. Dana Hayes;Male;40;Middle Age;Chicago;United States
1641;18/12/2022;Laptop;Electronics; 23 ; 50 ; 403 ;15;Delivered;22/12/2022;4;2; 405 ;David Willy;Morgan Leonard;Male;37;Middle Age;Boston;United States
1642;07/06/2022;Jeans;Clothing; 23 ; 51 ; 975 ;35;Delivered;12/06/2022;5;5; 980 ;Arnold Fazer;Dennis Hartman;Male;48;Middle Age;Miami;United States
1643;27/09/2022;Jeans;Clothing; 38 ; 65 ; 700 ;26;Delivered;02/10/2022;5;2; 702 ;Chris Jordan;Tammy Evans;Male;27;Young;Washington, D.C.;United States
1644;13/07/2022;Watch;Accessories; 32 ; 57 ; 1.096 ;44;Delivered;18/07/2022;5;4; 1.100 ;Lisa Rizi;Miss Pamela Sanford;Male;59;Senior;Washington, D.C.;United States
1645;16/04/2022;Smartphone;Electronics; 54 ; 68 ; 290 ;21;Delivered;22/04/2022;6;4; 294 ;David Willy;Jeffrey Warner;Male;34;Middle Age;Seattle;United States
1646;21/02/2022;TV;Electronics; 47 ; 69 ; 986 ;45;Delivered;27/02/2022;6;4; 990 ;Lisa Rizi;Brandon Watson;Male;19;Young;Atlanta;United States
1647;06/10/2022;Jeans;Clothing; 65 ; 97 ; 1.054 ;33;Delivered;13/10/2022;7;2; 1.056 ;David Willy;Kevin Saunders;Male;61;Senior;Los Angeles;United States
1648;13/05/2022;T-shirt;Clothing; 57 ; 93 ; 1.400 ;39;Delivered;19/05/2022;6;4; 1.404 ;Arnold Fazer;Kim Harris;Male;26;Young;Atlanta;United States
1649;03/10/2022;TV;Electronics; 65 ; 95 ; 1.375 ;46;Delivered;07/10/2022;4;5; 1.380 ;Lisa Rizi;Zachary Moody;Male;46;Middle Age;Miami;United States
1650;19/06/2022;Jeans;Clothing; 36 ; 53 ; 541 ;32;Delivered;21/06/2022;2;3; 544 ;Arnold Fazer;Adam Goodwin;Male;40;Middle Age;Atlanta;United States
1651;07/04/2022;Jeans;Clothing; 77 ; 89 ; 286 ;24;Delivered;14/04/2022;7;2; 288 ;Arnold Fazer;Ricky Walker;Male;38;Middle Age;Los Angeles;United States
1652;21/05/2022;Sandles;Footwear; 88 ; 106 ; 445 ;25;Delivered;24/05/2022;3;5; 450 ;David Willy;Antonio Johnson;Male;40;Middle Age;Seattle;United States
1653;15/02/2022;Jeans;Clothing; 21 ; 47 ; 1.140 ;44;Delivered;19/02/2022;4;4; 1.144 ;David Willy;James Rodriguez;Male;62;Senior;Seattle;United States
1654;21/12/2022;Washing Machine;Appliances; 30 ; 69 ; 619 ;16;Delivered;23/12/2022;2;5; 624 ;Chris Jordan;Michael Johnson;Male;29;Young;Seattle;United States
1655;31/03/2022;T-shirt;Clothing; 98 ; 130 ; 254 ;8;Delivered;07/04/2022;7;2; 256 ;Emily Lizz;Danielle Wong;Male;57;Senior;Chicago;United States
1656;14/11/2022;Refrigerator;Appliances; 33 ; 71 ; 680 ;18;Delivered;16/11/2022;2;4; 684 ;David Willy;Katherine Delgado;Male;39;Middle Age;New York;United States
1657;18/12/2022;T-shirt;Clothing; 46 ; 73 ; 671 ;25;Delivered;20/12/2022;2;4; 675 ;Emily Lizz;Chase Parker;Male;50;Middle Age;Houston;United States
1658;26/11/2022;Jeans;Clothing; 86 ; 118 ; 605 ;19;Delivered;01/12/2022;5;3; 608 ;Emily Lizz;Kyle Robbins;Male;36;Middle Age;Atlanta;United States
1659;03/03/2022;Laptop;Electronics; 42 ; 77 ; 30 ;1;Delivered;04/03/2022;1;5; 35 ;Lisa Rizi;Edward Craig;Male;61;Senior;Houston;United States
1660;09/11/2022;Jeans;Clothing; 41 ; 75 ; 1.288 ;38;Delivered;12/11/2022;3;4; 1.292 ;Arnold Fazer;William Ferrell;Male;34;Middle Age;Atlanta;United States
1661;13/10/2022;TV;Electronics; 79 ; 90 ; 130 ;12;Delivered;16/10/2022;3;2; 132 ;Arnold Fazer;Tiffany Walker;Male;30;Young;Seattle;United States
1662;20/02/2022;Watch;Accessories; 21 ; 32 ; 248 ;23;Delivered;23/02/2022;3;5; 253 ;Emily Lizz;Heather King;Male;16;Young;Boston;United States
1663;12/05/2022;Jeans;Clothing; 78 ; 89 ; 470 ;43;Delivered;19/05/2022;7;3; 473 ;Chris Jordan;Amanda Ward;Male;24;Young;Seattle;United States
1664;04/09/2022;Smartphone;Electronics; 49 ; 79 ; 506 ;17;Delivered;06/09/2022;2;4; 510 ;Chris Jordan;Rachel Nichols;Male;23;Young;Washington, D.C.;United States
1665;31/01/2022;Laptop;Electronics; 27 ; 55 ; 1.003 ;36;Delivered;06/02/2022;6;5; 1.008 ;David Willy;Judith Rose;Male;51;Senior;Seattle;United States
1666;16/05/2022;Washing Machine;Appliances; 74 ; 101 ; 968 ;36;Delivered;18/05/2022;2;4; 972 ;Chris Jordan;Jeremy Gutierrez;Male;16;Young;Seattle;United States
1667;03/04/2022;Sandles;Footwear; 34 ; 58 ; 20 ;1;Delivered;04/04/2022;1;4; 24 ;Emily Lizz;Tammie Shields;Male;55;Senior;Chicago;United States
1668;07/05/2022;T-shirt;Clothing; 77 ; 108 ; 1.421 ;46;Delivered;14/05/2022;7;5; 1.426 ;Chris Jordan;David Glass;Male;51;Senior;Chicago;United States
1669;28/05/2022;Jeans;Clothing; 97 ; 121 ; 1.077 ;45;Delivered;02/06/2022;5;3; 1.080 ;Lisa Rizi;Tiffany Mcintyre;Male;47;Middle Age;New York;United States
1670;04/10/2022;Laptop;Electronics; 25 ; 62 ; 1.105 ;30;Delivered;08/10/2022;4;5; 1.110 ;Emily Lizz;Mrs. Christina Warner;Male;34;Middle Age;Chicago;United States
1671;14/05/2022;Refrigerator;Appliances; 86 ; 100 ; 23 ;2;Delivered;20/05/2022;6;5; 28 ;David Willy;Christine Thomas;Male;48;Middle Age;Atlanta;United States
1672;19/03/2022;TV;Electronics; 93 ; 115 ; 237 ;11;Delivered;25/03/2022;6;5; 242 ;Chris Jordan;Barbara Grimes;Male;48;Middle Age;Seattle;United States
1673;04/09/2022;TV;Electronics; 64 ; 99 ; 486 ;14;Delivered;08/09/2022;4;4; 490 ;David Willy;Kent Newton;Male;44;Middle Age;New York;United States
1674;10/02/2022;Laptop;Electronics; 63 ; 92 ; 1.242 ;43;Delivered;15/02/2022;5;5; 1.247 ;David Willy;Tammy Davis;Male;60;Senior;Seattle;United States
1675;12/08/2022;Sandles;Footwear; 69 ; 92 ; 457 ;20;Delivered;17/08/2022;5;3; 460 ;Emily Lizz;Crystal Garcia;Male;35;Middle Age;New York;United States
1676;03/09/2022;Watch;Accessories; 78 ; 116 ; 948 ;25;Delivered;06/09/2022;3;2; 950 ;David Willy;Mary Mitchell;Male;42;Middle Age;Chicago;United States
1677;16/10/2022;TV;Electronics; 84 ; 94 ; 105 ;11;Delivered;23/10/2022;7;5; 110 ;David Willy;Michelle Glover;Male;60;Senior;Miami;United States
1678;27/05/2022;TV;Electronics; 38 ; 54 ; 654 ;41;Delivered;31/05/2022;4;2; 656 ;Chris Jordan;William Abbott;Male;58;Senior;San Francisco;United States
1679;05/03/2022;Sneakers;Footwear; 41 ; 61 ; 958 ;48;Delivered;11/03/2022;6;2; 960 ;Arnold Fazer;Kelli Miller;Male;47;Middle Age;Los Angeles;United States
1680;16/07/2022;Smartphone;Electronics; 39 ; 70 ; 370 ;12;Delivered;17/07/2022;1;2; 372 ;David Willy;Tabitha Perez;Male;43;Middle Age;Seattle;United States
1681;19/06/2022;Sandles;Footwear; 85 ; 98 ; 309 ;24;Delivered;20/06/2022;1;3; 312 ;Lisa Rizi;William Paul;Male;28;Young;Boston;United States
1682;30/04/2022;Refrigerator;Appliances; 44 ; 67 ; 88 ;4;Delivered;07/05/2022;7;4; 92 ;Lisa Rizi;Jessica Smith;Male;62;Senior;Houston;United States
1683;22/02/2022;Sneakers;Footwear; 95 ; 127 ; 637 ;20;Delivered;26/02/2022;4;3; 640 ;David Willy;Christopher Carroll;Male;30;Young;Los Angeles;United States
1684;08/05/2022;Watch;Accessories; 92 ; 123 ; 462 ;15;Delivered;11/05/2022;3;3; 465 ;Lisa Rizi;Susan Myers;Male;59;Senior;Seattle;United States
1685;23/01/2022;Smartphone;Electronics; 30 ; 66 ; 1.617 ;45;Delivered;29/01/2022;6;3; 1.620 ;David Willy;Vanessa Black;Male;32;Middle Age;Houston;United States
1686;18/07/2022;Washing Machine;Appliances; 91 ; 115 ; 188 ;8;Delivered;24/07/2022;6;4; 192 ;Chris Jordan;Michelle Brooks;Male;19;Young;New York;United States
1687;10/06/2022;Sneakers;Footwear; 36 ; 52 ; 187 ;12;Delivered;14/06/2022;4;5; 192 ;Chris Jordan;Jacob Andrews;Male;52;Senior;Boston;United States
1688;27/11/2022;T-shirt;Clothing; 76 ; 111 ; 450 ;13;Delivered;03/12/2022;6;5; 455 ;Chris Jordan;Joseph Fleming;Male;55;Senior;Houston;United States
1689;10/07/2022;Sneakers;Footwear; 96 ; 129 ; 229 ;7;Delivered;12/07/2022;2;2; 231 ;Arnold Fazer;Jeffrey Cannon;Male;56;Senior;Los Angeles;United States
1690;30/09/2022;Washing Machine;Appliances; 40 ; 70 ; 86 ;3;Delivered;04/10/2022;4;4; 90 ;David Willy;Olivia Mcdowell;Male;27;Young;New York;United States
1691;01/08/2022;Smartphone;Electronics; 56 ; 71 ; 731 ;49;Delivered;05/08/2022;4;4; 735 ;Chris Jordan;Kim Martinez;Male;61;Senior;San Francisco;United States
1692;07/02/2022;Jeans;Clothing; 53 ; 75 ; 416 ;19;Delivered;14/02/2022;7;2; 418 ;Chris Jordan;Debra George;Male;16;Young;Houston;United States
1693;19/04/2022;Laptop;Electronics; 91 ; 122 ; 1.330 ;43;Delivered;23/04/2022;4;3; 1.333 ;Chris Jordan;Amy Guerrero;Male;38;Middle Age;Washington, D.C.;United States
1694;25/10/2022;Washing Machine;Appliances; 54 ; 88 ; 1.221 ;36;Delivered;29/10/2022;4;3; 1.224 ;David Willy;Randy Edwards;Male;64;Senior;Chicago;United States
1695;14/06/2022;Laptop;Electronics; 69 ; 90 ; 583 ;28;Delivered;18/06/2022;4;5; 588 ;Emily Lizz;Robert Mcintyre;Male;28;Young;Washington, D.C.;United States
1696;22/09/2022;Refrigerator;Appliances; 25 ; 43 ; 33 ;2;Delivered;25/09/2022;3;3; 36 ;Lisa Rizi;Richard Reid;Male;56;Senior;Atlanta;United States
1697;02/05/2022;Refrigerator;Appliances; 61 ; 88 ; 886 ;33;Delivered;07/05/2022;5;5; 891 ;Emily Lizz;Shannon Willis;Male;44;Middle Age;Miami;United States
1698;18/12/2022;Jeans;Clothing; 61 ; 74 ; 437 ;34;Delivered;25/12/2022;7;5; 442 ;David Willy;Richard Hood;Male;58;Senior;New York;United States
1699;07/03/2022;Washing Machine;Appliances; 51 ; 66 ; 613 ;41;Delivered;08/03/2022;1;2; 615 ;David Willy;Ms. Hannah Hall;Male;37;Middle Age;San Francisco;United States
1700;24/10/2022;T-shirt;Clothing; 42 ; 70 ; 362 ;13;Delivered;27/10/2022;3;2; 364 ;Lisa Rizi;Elizabeth Smith;Male;28;Young;Los Angeles;United States
1701;08/05/2022;Watch;Accessories; 59 ; 92 ; 622 ;19;Delivered;10/05/2022;2;5; 627 ;Arnold Fazer;Mary Garcia;Male;34;Middle Age;Boston;United States
1702;20/08/2022;T-shirt;Clothing; 23 ; 33 ; 128 ;13;Delivered;26/08/2022;6;2; 130 ;Arnold Fazer;Amy Johnson;Male;28;Young;Miami;United States
1703;12/02/2022;Laptop;Electronics; 64 ; 84 ; 377 ;19;Delivered;18/02/2022;6;3; 380 ;Emily Lizz;Jason Stewart;Male;16;Young;San Francisco;United States
1704;07/05/2022;Smartphone;Electronics; 39 ; 59 ; 557 ;28;Delivered;08/05/2022;1;3; 560 ;David Willy;Jacob Garcia;Male;50;Middle Age;Los Angeles;United States
1705;04/05/2022;Refrigerator;Appliances; 33 ; 67 ; 97 ;3;Delivered;11/05/2022;7;5; 102 ;David Willy;Paul Ferguson;Male;48;Middle Age;San Francisco;United States
1706;10/02/2022;T-shirt;Clothing; 98 ; 133 ; 33 ;1;Delivered;16/02/2022;6;2; 35 ;Chris Jordan;Jennifer Jones;Male;54;Senior;Chicago;United States
1707;17/07/2022;Watch;Accessories; 50 ; 79 ; 404 ;14;Delivered;21/07/2022;4;2; 406 ;Chris Jordan;Emily Hopkins;Male;28;Young;New York;United States
1708;28/11/2022;Washing Machine;Appliances; 37 ; 52 ; 747 ;50;Delivered;05/12/2022;7;3; 750 ;Chris Jordan;Steven Martinez;Male;50;Middle Age;San Francisco;United States
1709;24/03/2022;TV;Electronics; 59 ; 72 ; 86 ;7;Delivered;31/03/2022;7;5; 91 ;Arnold Fazer;Donald Lucero;Male;32;Middle Age;Washington, D.C.;United States
1710;03/04/2022;Sandles;Footwear; 26 ; 43 ; 795 ;47;Delivered;04/04/2022;1;4; 799 ;Arnold Fazer;Joseph Sanchez;Male;35;Middle Age;Los Angeles;United States
1711;24/01/2022;Sneakers;Footwear; 66 ; 99 ; 427 ;13;Delivered;29/01/2022;5;2; 429 ;Arnold Fazer;Tracy Williams;Male;33;Middle Age;Atlanta;United States
1712;09/05/2022;Washing Machine;Appliances; 94 ; 123 ; 577 ;20;Delivered;13/05/2022;4;3; 580 ;Emily Lizz;Scott Ross MD;Male;37;Middle Age;Boston;United States
1713;16/02/2022;Sandles;Footwear; 66 ; 81 ; 41 ;3;Delivered;22/02/2022;6;4; 45 ;David Willy;Devin Everett;Male;27;Young;San Francisco;United States
1714;16/10/2022;Watch;Accessories; 52 ; 71 ; 851 ;45;Delivered;19/10/2022;3;4; 855 ;Emily Lizz;Elizabeth Whitney;Female;55;Senior;New York;United States
1715;15/05/2022;Laptop;Electronics; 20 ; 47 ; 481 ;18;Delivered;16/05/2022;1;5; 486 ;Lisa Rizi;Christine Williams;Female;29;Young;Atlanta;United States
1716;06/06/2022;Washing Machine;Appliances; 34 ; 46 ; 476 ;40;Delivered;07/06/2022;1;4; 480 ;Arnold Fazer;Sean Wilson;Male;30;Young;Chicago;United States
1717;17/03/2022;Laptop;Electronics; 66 ; 100 ; 812 ;24;Delivered;24/03/2022;7;4; 816 ;Arnold Fazer;Jamie Williams;Female;33;Middle Age;Los Angeles;United States
1718;25/08/2022;Washing Machine;Appliances; 35 ; 75 ; 1.356 ;34;Delivered;30/08/2022;5;4; 1.360 ;Chris Jordan;Sonya Dawson;Male;28;Young;Houston;United States
1719;18/02/2022;TV;Electronics; 25 ; 36 ; 50 ;5;Delivered;24/02/2022;6;5; 55 ;David Willy;Dalton Ramirez;Male;59;Senior;Miami;United States
1720;10/11/2022;Refrigerator;Appliances; 45 ; 73 ; 667 ;24;Delivered;12/11/2022;2;5; 672 ;Lisa Rizi;Madeline Jones;Male;43;Middle Age;Chicago;United States
1721;12/11/2022;Smartphone;Electronics; 36 ; 67 ; 91 ;3;Delivered;16/11/2022;4;2; 93 ;Lisa Rizi;Heidi Abbott;Female;50;Middle Age;New York;United States
1722;19/01/2022;Jeans;Clothing; 98 ; 130 ; 475 ;15;Delivered;25/01/2022;6;5; 480 ;David Willy;Kristy Gonzalez;Female;48;Middle Age;Seattle;United States
1723;26/02/2022;TV;Electronics; 43 ; 81 ; 1.822 ;48;Delivered;03/03/2022;5;2; 1.824 ;Emily Lizz;Seth Clark;Female;25;Young;Atlanta;United States
1724;13/09/2022;Laptop;Electronics; 51 ; 82 ; 617 ;20;Delivered;15/09/2022;2;3; 620 ;Emily Lizz;Crystal Russell;Female;32;Middle Age;Chicago;United States
1725;08/08/2022;Jeans;Clothing; 21 ; 48 ; 1.213 ;45;Delivered;12/08/2022;4;2; 1.215 ;Lisa Rizi;Cassandra Taylor;Female;29;Young;Los Angeles;United States
1726;27/07/2022;Sandles;Footwear; 50 ; 67 ; 166 ;10;Delivered;03/08/2022;7;4; 170 ;Emily Lizz;Paul Reed;Male;64;Senior;New York;United States
1727;21/08/2022;Sneakers;Footwear; 45 ; 74 ; 112 ;4;Delivered;25/08/2022;4;4; 116 ;David Willy;Dustin Brown;Male;62;Senior;San Francisco;United States
1728;23/09/2022;Watch;Accessories; 75 ; 92 ; 49 ;3;Delivered;27/09/2022;4;2; 51 ;Arnold Fazer;Daniel Murphy;Female;16;Young;Boston;United States
1729;10/09/2022;Laptop;Electronics; 30 ; 57 ; 592 ;22;Delivered;17/09/2022;7;2; 594 ;Lisa Rizi;Jennifer Mitchell;Female;55;Senior;Washington, D.C.;United States
1730;19/02/2022;Smartphone;Electronics; 79 ; 114 ; 1.677 ;48;Delivered;26/02/2022;7;3; 1.680 ;Lisa Rizi;Beverly Salazar;Female;21;Young;Los Angeles;United States
1731;09/07/2022;TV;Electronics; 95 ; 134 ; 190 ;5;Delivered;16/07/2022;7;5; 195 ;Chris Jordan;Tanner Taylor;Male;63;Senior;San Francisco;United States
1732;09/09/2022;Laptop;Electronics; 57 ; 67 ; 257 ;26;Delivered;14/09/2022;5;3; 260 ;Chris Jordan;Dana Sexton;Female;23;Young;Los Angeles;United States
1733;11/08/2022;Watch;Accessories; 51 ; 82 ; 401 ;13;Delivered;12/08/2022;1;2; 403 ;Emily Lizz;Sandy Walter;Male;27;Young;Houston;United States
1734;12/04/2022;Sneakers;Footwear; 97 ; 115 ; 34 ;2;Delivered;15/04/2022;3;2; 36 ;Arnold Fazer;Penny Walker;Female;27;Young;Miami;United States
1735;31/08/2022;Watch;Accessories; 73 ; 111 ; 109 ;3;Delivered;03/09/2022;3;5; 114 ;Arnold Fazer;Rebecca Cruz;Male;65;Senior;Chicago;United States
1736;01/01/2022;Washing Machine;Appliances; 30 ; 65 ; 521 ;15;Delivered;02/01/2022;1;4; 525 ;David Willy;John Smith;Male;31;Middle Age;Atlanta;United States
1737;21/05/2022;Watch;Accessories; 56 ; 87 ; 212 ;7;Delivered;25/05/2022;4;5; 217 ;Emily Lizz;Ashley Bryan;Male;47;Middle Age;Los Angeles;United States
1738;13/01/2022;T-shirt;Clothing; 65 ; 97 ; 251 ;8;Delivered;19/01/2022;6;5; 256 ;Lisa Rizi;Tyler Gates;Male;33;Middle Age;Boston;United States
1739;17/05/2022;Washing Machine;Appliances; 57 ; 91 ; 1.494 ;44;Delivered;22/05/2022;5;2; 1.496 ;David Willy;Kevin Alvarado;Female;58;Senior;Los Angeles;United States
1740;02/06/2022;Washing Machine;Appliances; 80 ; 98 ; 358 ;20;Delivered;04/06/2022;2;2; 360 ;Chris Jordan;Lauren Mccall;Male;20;Young;Los Angeles;United States
1741;12/04/2022;T-shirt;Clothing; 80 ; 90 ; 255 ;26;Delivered;16/04/2022;4;5; 260 ;Chris Jordan;Michael Flores;Male;24;Young;Seattle;United States
1742;25/04/2022;Watch;Accessories; 26 ; 45 ; 643 ;34;Delivered;02/05/2022;7;3; 646 ;Emily Lizz;John Davis;Female;56;Senior;Chicago;United States
